2982030.0, 0.0
2982030.06006006, 0.0
2982030.1201201202, 0.0
2982030.1801801804, 0.0
2982030.2402402405, 0.0
2982030.3003003, 0.0
2982030.3603603602, 0.0
2982030.4204204204, 0.0
2982030.4804804805, 0.0
2982030.5405405406, 0.0
2982030.6006006007, 0.0
2982030.660660661, 0.0
2982030.720720721, 0.0
2982030.7807807806, 0.0
2982030.8408408407, 0.0
2982030.900900901, 0.0
2982030.960960961, 0.0
2982031.021021021, 0.0
2982031.081081081, 0.0
2982031.1411411413, 0.0
2982031.2012012014, 0.0
2982031.261261261, 0.0
2982031.321321321, 0.0
2982031.3813813813, 0.0
2982031.4414414414, 0.0
2982031.5015015015, 0.0
2982031.5615615617, 0.0
2982031.621621622, 0.0
2982031.681681682, 0.0
2982031.7417417415, 0.0
2982031.8018018017, 0.0
2982031.861861862, 0.0
2982031.921921922, 0.0
2982031.981981982, 0.0
2982032.042042042, 0.0
2982032.1021021022, 0.0
2982032.1621621624, 0.0
2982032.222222222, 0.0
2982032.282282282, 0.0
2982032.3423423423, 0.0
2982032.4024024024, 0.0
2982032.4624624625, 0.0
2982032.5225225226, 0.0
2982032.5825825827, 0.0
2982032.642642643, 0.0
2982032.7027027025, 0.0
2982032.7627627626, 0.0
2982032.8228228227, 0.0
2982032.882882883, 0.0
2982032.942942943, 0.0
2982033.003003003, 0.0
2982033.063063063, 0.0
2982033.1231231233, 0.0
2982033.183183183, 0.0
2982033.243243243, 0.0
2982033.303303303, 0.0
2982033.3633633633, 0.0
2982033.4234234234, 0.0
2982033.4834834835, 0.0
2982033.5435435437, 0.0
2982033.603603604, 0.0
2982033.6636636634, 0.0
2982033.7237237236, 0.0
2982033.7837837837, 0.0
2982033.843843844, 0.0
2982033.903903904, 0.0
2982033.963963964, 0.0
2982034.024024024, 0.0
2982034.0840840843, 0.0
2982034.1441441444, 0.0
2982034.204204204, 0.0
2982034.264264264, 0.0
2982034.3243243243, 0.0
2982034.3843843844, 0.0
2982034.4444444445, 0.0
2982034.5045045046, 0.0
2982034.5645645647, 0.0
2982034.624624625, 0.0
2982034.6846846845, 0.0
2982034.7447447446, 0.0
2982034.8048048047, 0.0
2982034.864864865, 0.0
2982034.924924925, 0.0
2982034.984984985, 0.0
2982035.045045045, 0.0
2982035.1051051053, 0.0
2982035.165165165, 0.0
2982035.225225225, 0.0
2982035.285285285, 0.0
2982035.3453453453, 0.0
2982035.4054054054, 0.0
2982035.4654654656, 0.0
2982035.5255255257, 0.0
2982035.585585586, 0.0
2982035.6456456454, 0.0
2982035.7057057056, 0.0
2982035.7657657657, 0.0
2982035.825825826, 0.0
2982035.885885886, 0.0
2982035.945945946, 0.0
2982036.006006006, 0.0
2982036.0660660663, 0.0
2982036.126126126, 0.0
2982036.186186186, 0.0
2982036.246246246, 0.0
2982036.3063063063, 0.0
2982036.3663663664, 0.0
2982036.4264264265, 0.0
2982036.4864864866, 0.0
2982036.5465465467, 0.0
2982036.6066066064, 0.0
2982036.6666666665, 0.0
2982036.7267267266, 0.0
2982036.7867867867, 0.0
2982036.846846847, 0.0
2982036.906906907, 0.0
2982036.966966967, 0.0
2982037.027027027, 0.0
2982037.087087087, 0.0
2982037.147147147, 0.0
2982037.207207207, 0.0
2982037.267267267, 0.0
2982037.3273273273, 0.0
2982037.3873873875, 0.0
2982037.4474474476, 0.0
2982037.5075075077, 0.0
2982037.5675675673, 0.0
2982037.6276276275, 0.0
2982037.6876876876, 0.0
2982037.7477477477, 0.0
2982037.807807808, 0.0
2982037.867867868, 0.0
2982037.927927928, 0.0
2982037.987987988, 0.0
2982038.0480480483, 0.0
2982038.108108108, 0.0
2982038.168168168, 0.0
2982038.228228228, 0.0
2982038.2882882883, 0.0
2982038.3483483484, 0.0
2982038.4084084085, 0.0
2982038.4684684686, 0.0
2982038.5285285288, 0.0
2982038.5885885884, 0.0
2982038.6486486485, 0.0
2982038.7087087086, 0.0
2982038.7687687688, 0.0
2982038.828828829, 0.0
2982038.888888889, 0.0
2982038.948948949, 0.0
2982039.009009009, 0.0
2982039.069069069, 0.0
2982039.129129129, 0.0
2982039.189189189, 0.0
2982039.249249249, 0.0
2982039.3093093093, 0.0
2982039.3693693695, 0.0
2982039.4294294296, 0.0
2982039.4894894897, 0.0
2982039.5495495494, 0.0
2982039.6096096095, 0.0
2982039.6696696696, 0.0
2982039.7297297297, 0.0
2982039.78978979, 0.0
2982039.84984985, 0.0
2982039.90990991, 0.0
2982039.96996997, 0.0
2982040.03003003, 0.0
2982040.09009009, 0.0
2982040.15015015, 0.0
2982040.21021021, 0.0
2982040.2702702703, 0.0
2982040.3303303304, 0.0
2982040.3903903905, 0.0
2982040.4504504506, 0.0
2982040.5105105103, 0.0
2982040.5705705704, 0.0
2982040.6306306305, 0.0
2982040.6906906907, 0.0
2982040.750750751, 0.0
2982040.810810811, 0.0
2982040.870870871, 0.0
2982040.930930931, 0.0
2982040.990990991, 0.0
2982041.051051051, 0.0
2982041.111111111, 0.0
2982041.171171171, 0.0
2982041.2312312312, 0.0
2982041.2912912914, 0.0
2982041.3513513515, 0.0
2982041.4114114116, 0.0
2982041.4714714712, 0.0
2982041.5315315314, 0.0
2982041.5915915915, 0.0
2982041.6516516516, 0.0
2982041.7117117117, 0.0
2982041.771771772, 0.0
2982041.831831832, 0.0
2982041.891891892, 0.0
2982041.9519519517, 0.0
2982042.012012012, 0.0
2982042.072072072, 0.0
2982042.132132132, 0.0
2982042.192192192, 0.0
2982042.2522522523, 0.0
2982042.3123123124, 0.0
2982042.3723723725, 0.0
2982042.4324324327, 0.0
2982042.4924924923, 0.0
2982042.5525525524, 0.0
2982042.6126126125, 0.0
2982042.6726726727, 0.0
2982042.732732733, 0.0
2982042.792792793, 0.0
2982042.852852853, 0.0
2982042.912912913, 0.0
2982042.972972973, 0.0
2982043.033033033, 0.0
2982043.093093093, 0.0
2982043.153153153, 0.0
2982043.2132132133, 0.0
2982043.2732732734, 0.0
2982043.3333333335, 0.0
2982043.3933933936, 0.0
2982043.4534534533, 0.0
2982043.5135135134, 0.0
2982043.5735735735, 0.0
2982043.6336336336, 0.0
2982043.6936936937, 0.0
2982043.753753754, 0.0
2982043.813813814, 0.0
2982043.873873874, 0.0
2982043.9339339337, 0.0
2982043.993993994, 0.0
2982044.054054054, 0.0
2982044.114114114, 0.0
2982044.174174174, 0.0
2982044.2342342343, 0.0
2982044.2942942944, 0.0
2982044.3543543546, 0.0
2982044.414414414, 0.0
2982044.4744744743, 0.0
2982044.5345345344, 0.0
2982044.5945945946, 0.0
2982044.6546546547, 0.0
2982044.714714715, 0.0
2982044.774774775, 0.0
2982044.834834835, 0.0
2982044.8948948947, 0.0
2982044.954954955, 0.0
2982045.015015015, 0.0
2982045.075075075, 0.0
2982045.135135135, 0.0
2982045.1951951953, 0.0
2982045.2552552554, 0.0
2982045.3153153155, 0.0
2982045.375375375, 0.0
2982045.4354354353, 0.0
2982045.4954954954, 0.0
2982045.5555555555, 0.0
2982045.6156156156, 0.0
2982045.6756756757, 0.0
2982045.735735736, 0.0
2982045.795795796, 0.0
2982045.8558558556, 0.0
2982045.9159159157, 0.0
2982045.975975976, 0.0
2982046.036036036, 0.0
2982046.096096096, 0.0
2982046.156156156, 0.0
2982046.2162162163, 0.0
2982046.2762762764, 0.0
2982046.3363363366, 0.0
2982046.396396396, 0.0
2982046.4564564563, 0.0
2982046.5165165165, 0.0
2982046.5765765766, 0.0
2982046.6366366367, 0.0
2982046.696696697, 0.0
2982046.756756757, 0.0
2982046.816816817, 0.0
2982046.8768768767, 0.0
2982046.936936937, 0.0
2982046.996996997, 0.0
2982047.057057057, 0.0
2982047.117117117, 0.0
2982047.1771771773, 0.0
2982047.2372372374, 0.0
2982047.2972972975, 0.0
2982047.357357357, 0.0
2982047.4174174173, 0.0
2982047.4774774774, 0.0
2982047.5375375375, 0.0
2982047.5975975976, 0.0
2982047.6576576577, 0.0
2982047.717717718, 0.0
2982047.777777778, 0.0
2982047.8378378376, 0.0
2982047.8978978978, 0.0
2982047.957957958, 0.0
2982048.018018018, 0.0
2982048.078078078, 0.0
2982048.138138138, 0.0
2982048.1981981983, 0.0
2982048.2582582585, 0.0
2982048.318318318, 0.0
2982048.378378378, 0.0
2982048.4384384383, 0.0
2982048.4984984985, 0.0
2982048.5585585586, 0.0
2982048.6186186187, 0.0
2982048.678678679, 0.0
2982048.738738739, 0.0
2982048.7987987986, 0.0
2982048.8588588587, 0.0
2982048.918918919, 0.0
2982048.978978979, 0.0
2982049.039039039, 0.0
2982049.099099099, 0.0
2982049.1591591593, 0.0
2982049.2192192194, 0.0
2982049.279279279, 0.0
2982049.339339339, 0.0
2982049.3993993993, 0.0
2982049.4594594594, 0.0
2982049.5195195195, 0.0
